key,en,source_sha256,it
2030420908,"When the Alpha takes Lightning damage, it gains a small number of Lightning Debuff stacks. When the Alpha’s Lightning Debuff exceeds <customRichText(calcData,buff,4004140,param0,1)> stacks, it consumes <customRichText(calcData,buff,4004140,param0,1)> stacks of Lightning Debuff to empower nearby Pathfinders. While empowered, Pathfinders gain <customRichText(calcData,buff,4004142,param0,1,%d)>% Crit Rate and <customRichText(calcData,buff,4004142,param1,1,%d)>% Crit Damage. The empowered state can only trigger 1 time per <customRichText(buffConfigData,4004142,duration)>s.",2dccd1c5c55419a2074e2d4db9cf896282066a76efd30d898cd956c186c480bf,"Quando l'Alpha subisce danni Fulmine, ottiene un piccolo numero di accumuli di Malus Fulmine. Quando gli accumuli di Malus Fulmine dell'Alpha superano <customRichText(calcData,buff,4004140,param0,1)>, ne consuma <customRichText(calcData,buff,4004140,param0,1)> per potenziare gli Esploratori vicini. Durante il potenziamento, gli Esploratori ottengono il <customRichText(calcData,buff,4004142,param0,1,%d)>% di Probabilità CRIT e il <customRichText(calcData,buff,4004142,param1,1,%d)>% di Danni CRIT. Lo stato di potenziamento può attivarsi solo 1 volta ogni <customRichText(buffConfigData,4004142,duration)> secondi."
2033306520,"1. What is Polaris Club?
Polaris Club is Aniimo's Pathfinder service platform. Here, you can check game news, Events, and guides, look up Aniimo information, and participate in reward Events to earn points (Polaris Points) and redeem rewards.
2. What are Polaris Points used for?
Polaris Points are used to redeem items in the points Shop.
3. What is the relationship between Polaris Club and the Aniimo Paradise mini program?
Polaris Club and the Aniimo Paradise mini program share data; the only difference is the platform version.",e0e156629c9f28bbc03d8c0475f8835dd13fa9af2f4492fbbb08ddfebc5843a4,"1. Cos'è il Club Polaris?
Il Club Polaris è la piattaforma di servizi per Esploratori di Aniimo. Qui puoi consultare notizie di gioco, Eventi e guide, cercare informazioni sugli Aniimo e partecipare agli Eventi con ricompense per ottenere punti (Punti Polaris) e riscattare premi.
2. A cosa servono i Punti Polaris?
I Punti Polaris servono a riscattare oggetti nel negozio a punti.
3. Qual è il rapporto tra il Club Polaris e il mini-programma Aniimo Paradise?
Il Club Polaris e il mini-programma Aniimo Paradise condividono gli stessi dati; l'unica differenza è la versione della piattaforma."
2033683538,Team Points,7282563370f4335e539ee9e0ef86330a28788df149580a6777163aa604ec32c0,Punti Formazione
2034649790,Holo Heartbeat,775357271609223933246dcd5401ad4df31f5caf59035b8b1a1e98d8b966a195,Batticuore Holo
2035559889,DMG Reduction Level 2,c2547292273e0217f9ba1b8201932473e8583dc52b10f3a2a71d2f5aaa2368fb,Riduzione Danni Subiti Livello 2
2035719143,Illusory Attack Amplifier - Exploration,cf9aa515ce0b98560fb61fcb20fa6b2cc62eac432cb9efd4d67b808b8f3cd3a3,Fantasma · Amplificatore ATT - Esplorazione
2036939575,On,130011756125313c72f2cab730db4347e2841526d236a89cb25f38789fa49229,Attiva
2037627865,Can be used in <style=Hint_BgL>Outpost Hatchinator</style> and <style=Hint_BgL>Home Hatchinator</style>. Residual Prismana Energy from hatching will also condense into <style=Hint_BgL>4 Prismana Shell Shards</style>.,c08e749755340a72dec22c1620ee5179e5ea3132f81f9381d245502bbda12b5a,Può essere usato nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style> e nell'<style=Hint_BgL>Hatchinator della Base</style>. L'energia Prismana residua della schiusa si condenserà anche in <style=Hint_BgL>4 Frammenti Guscio Prismana</style>.
2044662692,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
An Attack Amplifier chip that slightly increases load capacity, letting you carry more loot.",e6ea61ac096dfe992b57fc33a0318458eea451bc050d76fb7d7bbd31febc385f,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso. Non può essere portato fuori durante l'estrazione.</style>
Un chip per Amplificatore d'Attacco che aumenta leggermente la capacità di carico, permettendoti di portare fuori più bottino."
2046026725,Memories of the Veins,5eee37859be0241432e9e61af5e7101a3249a40edf4680ab10f1ff2a47a8ba9b,Memorie delle Vene
2046882413,Prawn Punch Hat,98de484b09af4a7dad0764e6ad5adc180227f82c128afbb6cba01dca72137602,Cappello Gambero Pistola
2051368705,Ignitises feel a bond with you.,55097eafcd474ea78c28f5b9b40593ff1113d43caa1518dd6fd7e36bdc1e9382,Gli Ignitis provano un legame con te.
2052103780,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
An Attack Amplifier chip with the Haste skill. Significantly increases movement speed.",c2da0132147955ca61daaa4fb016f8caf3b7a80158e8a71541fc7e185a32547f,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso. Non può essere portato fuori durante l'estrazione.</style>
Un chip per Amplificatore d'Attacco dotato dell'abilità Accelerazione, che aumenta notevolmente la velocità di movimento."
2052347149,Illusory Protective Unit - Exploration,fdfbcab61ffad534921e416d64d535f1dd9ddc9e0556921374fcb6f605c617c9,Fantasma · Unità Protettiva - Esplorazione
2052406331,"Regenerates health for 10s, restoring 5% HP every 1s. Taking damage interrupts this effect. Cooldown: 60s.",f4ccfb24288612dc3a0fd7ab8163931746139c10d5e217172c97a32a1c606072,"Ottieni Rigenerazione per 10 secondi, ripristinando il 5% dei PV ogni 1 secondo. Subire danni interrompe l'effetto. Tempo di recupero: 60 secondi."
2054960036,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
A Protective Unit chip that moderately increases defense, taking the sting out of the target’s attacks.",67a605b0c63b0294c8731703a99e1ae1a79fe42ed7c62ec21d73c06b2993e2c8,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso. Non può essere portato fuori durante l'estrazione.</style>
Un chip per Unità Protettiva che aumenta moderatamente la difesa, rendendo molto meno efficaci gli attacchi del bersaglio."
2055784401,Cold Snap,839dfd49c321adaa8024180ad7ecde32c6c90a98827a6516c2503a2b96e59f9d,Ondata di Freddo
2055966505,The Irisalis’s Choice,cc8c50f353b504385339d7a26ddf0ea280d7cbbbe73c0c42b9832ab7b444b685,La Scelta di Irisalis
2058096198,Flutternyms feel a bond with you.,97df1ae8ce681f33c056f4b9cc426aebd73b2cc824af4382ad0cc88ac2dbb4c3,I Flutternym provano un legame con te.
2059309323,Speed Up,f282769a9415473d0398f75ae5c3f2e1bf071c64ed30fac4a0551ad2e3dfc2bb,Accelerazione
2061471238,Illusory Protective Unit - Defense,deb9322508c98e369afe7811b9c04d680acf26e7d99a5c7eed010e65a3fe0098,Unità Protettiva Illusoria - Difesa
2064671048,Locked/invalid storage boxes are excluded from sorting.,12079f1f6547213e635b501a7f586791ffaa36a779976741bb5346c74ed71bcf,Le casse di stoccaggio bloccate o non valide sono escluse dal riordino.
2066005275,A witness to every heart-pounding moment of Holo-Battle Sim training.,8e62233358628571fdc6fae66d0c9ce466033001708b0a30f6fc7f710bcf4c69,Un testimone di ogni momento da batticuore dell'allenamento nel Simulatore Holo-Battle.
2066844916,Illusory Protective Unit - Endurance,8ecdfbccd546a10aae08fd7230f79723f37e91068ff27a4e72def3a90d19e6ba,Fantasma · Unità Difensiva - Resistenza
2067738770,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
2072100418,Use Now,fb88425e392bddaa68cd5b3b27ac15244499fb29a88720a5520eca71b2c8a6dd,Usa Ora
2074558115,Shining Stellarys Egg,246c393460631f094b0478c668307d09d004f1da57fb14ba7d62af73d71c6cb8,Uovo Stellarys Scintillante
2077874467,"Team members deal <customRichText(calcData,buff,4006011,param0,1,%d)>% more damage, with an additional <customRichText(calcData,buff,4006011,param1,1,%d)>% increase against elements they counter.",de15ce56c2e0ec3722014ec4f62886dc66ad0e99a26e72d3d76beebef6fcddf8,"I danni inflitti dai membri della squadra aumentano del <customRichText(calcData,buff,4006011,param0,1,%d)>% e di un ulteriore <customRichText(calcData,buff,4006011,param1,1,%d)>% in caso di vantaggio elementale."
2078267864,Spring Stroll Susuta - Right,94ded5ae7602cb3f128a979c76247f43bfa667834aca96d0bbd7514c25875cd3,Lontra in Gita Primaverile · Destra
2079269896,Forest of Butterfly Dreams,72055e550b9ad04d8231b736146447ac80129478a750b8b0451fb08b5f83601d,Foresta dei Sogni della Farfalla
2079409376,Bladeglow,77ac546fdc64a237a807f26fdbcb508a0512fa791bb71390a5746f6b31474f17,Bagliore di Lama
2080350846,"Feathers layered close together, bathed in the cool moonlight.",999731d468b62858e5ebe7d5d0b13c2aa0525482fc067b41d1f6beeacb90852c,"Piume sovrapposte l'una all'altra, immerse nella fresca luce della luna."
2080492504,Splashy Susuta - Left,76fff87d8c34cb397935a8aa3d55af4d3249b526ae22a28247c9a80663266d77,Susuta Schizzacqua - Sinistra
2081411375,Illusory Advanced Blink Chip,9c9a5c6338533b3f2ccdec12234675afbd68a7d0935986e36aa7faca4220e966,Fantasma · Chip Scatto Avanzato
2087422421,Holo-Battle Interlink Leaderboard Reward,9a1df4acb3b726367e7ebca18942fda0536fc617bcbc36695872b79b425b72f7,Ricompensa Classifica Interlink Holo-Battle
2087944019,Open the Training Chest for the following rewards: <style=Q_3>Credits</style> and <style=Q_5>Aniipod Ultra Voucher</style>.,c9027a7eef9ec92e6338f6fb83488c84311792313b1fb7b0871fc307c9e57468,Apri il Forziere Allenamento per ottenere le seguenti ricompense: <style=Q_3>Crediti</style> e <style=Q_5>Voucher Aniipod Ultra</style>.
2088390752,Special effects occur when Twining with a compatible Aniimo,fd8979b290da36bc363116ee05dfcbcdedeff0609a341f6acca44365a6f8ac4b,Si verificano effetti speciali quando ti sincronizzi con un Aniimo compatibile
2089442496,"A step modeled on the owl—silent, without a sound.",40c1f0ff91669e2e0b64d67251c9b18652cc6a59a5dc6549d38bd81814faa993,"Un passo modellato sul gufo—silenzioso, senza un rumore."
2090412896,Floral Rainbow Feather,5bed93efa31be828e2a7625c61ff513ab8166d55e6d8cfc6a354f9cdb46a3f70,Piuma Floreale Arcobaleno
2090563436,Star Stream,c86e933647ccd9f58f75ea6dde90003e5744794740ed5ed22463668dd5bf0867,Flusso Stellare
2091327722,Damage Amp Level 4,50ed12d10c8243d6639f2f4f424a019c2050a41aad9a4e1a9b43169e2024cc8b,Amplificazione Danno Livello 4
2091742151,Draw Now,70bd71ed431c1674b393d2632d82ff1855dc46143ab08541b2e4862c77cb3d40,Vai alle Estrazioni
2094660942,Illusory Protective Unit - Endurance,8ecdfbccd546a10aae08fd7230f79723f37e91068ff27a4e72def3a90d19e6ba,Fantasma · Unità Difensiva - Resistenza
2098718903,"When the Alpha takes Water damage, it gains stacks of Water Debuff. When the Alpha has more than <customRichText(calcData,buff,4004110,param0,1)> stacks of Water Debuff, <customRichText(calcData,buff,4004110,param0,1)> stacks are consumed to enter the Water Pressure Imbalance state for <customRichText(calcData,buff,4004110,param1,1)>s. In this state, triggers 1 instance of Water-type damage equal to <customRichText(calcData,buff,4004111,param0,1,%d)>% of current ATK each time damage is taken. Minimum trigger interval: 5s.",b9ed1a767915b1cfaf2704b79fd8abb9cf6bc8d3e4cbfa8b2b4d2c9b76dd24ef,"Quando l'Alpha subisce danni d'Acqua, ottiene accumuli di Malus Acqua. Quando gli accumuli di Malus Acqua dell'Alpha superano <customRichText(calcData,buff,4004110,param0,1)>, ne consuma <customRichText(calcData,buff,4004110,param0,1)> per entrare nello stato “Squilibrio della Pressione dell'Acqua” per <customRichText(calcData,buff,4004110,param1,1)>s. In questo stato, ogni volta che subisce danni innesca 1 istanza di danni di tipo Acqua pari al <customRichText(calcData,buff,4004111,param0,1,%d)>% dell'ATT attuale. Intervallo minimo di attivazione: 5 secondi."
2098926177,"Boneskies, Fenriers, and Glynseras feel a bond with you.",485b1c7152dabaf63eb741a4b5c01d7c6c9b4601e397ba1386074562f3c1c3df,"Bonesky, Fenrier e Glynsera provano un legame con te."
2099292353,"Team members deal <customRichText(calcData,buff,4006011,param0,4,%d)>% more damage, with an additional <customRichText(calcData,buff,4006011,param1,4,%d)>% increase against elements they counter.",dc3a88f889a41c8c4563edcf83b45df61b755a9e98ee1635af934566098804b0,"I danni inflitti dai membri della squadra aumentano del <customRichText(calcData,buff,4006011,param0,4,%d)>% e di un ulteriore <customRichText(calcData,buff,4006011,param1,4,%d)>% in caso di vantaggio elementale."
2100870547,Gifting to a friend grants 99 bonus Affinity.,2d1cb79db6a1f80c9c4ce17b32936151958b15bec16253a9e1a9bce822daeb30,Regalarlo a un amico conferisce 99 punti Affinità extra.
2101520827,"Then, on the withered land, the magnificent Irisalis Irelia appeared.",3c66a3c7701a16f5f5edaa2c8ab174f9fe3c12d3f2d68171c8b0ce00debe9871,"Poi, sulla terra avvizzita, apparve la magnifica Irisalis Irelia."
2101924039,"Grass green as jade, and the Susuta paws brushing through the emerald blades.",7e6eb871afacecd23c2fe589c51a6f27ca5c2479fbb39935892919ceef6afee6,"Un manto d'erba rigogliosa ricopre la terra, che le zampette delle lontre dipingono di verde."
2102463040,Sunshine Susuta - Left,d462fae3f788eccd76b4bd34a6fee741d32d62b2d341cda51352b3d9a3ffb0bb,Lontra al Sole - Sinistra
2103639669,Can be used in <style=Hint_BgL>Outpost Hatchinator</style> and <style=Hint_BgL>Home Hatchinator</style>. Residual Prismana Energy from hatching will also condense into <style=Hint_BgL>4 Prismana Shell Shards</style>.,c08e749755340a72dec22c1620ee5179e5ea3132f81f9381d245502bbda12b5a,Può essere usato nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style> e nell'<style=Hint_BgL>Hatchinator della Base</style>. L'energia Prismana residua della schiusa si condenserà anche in <style=Hint_BgL>4 Frammenti Guscio Prismana</style>.
2104407957,Lightning Imbalance,7a34611b0c80138f062c6e937770a6f6ba43d56a203b5447ef75d5aede6eae34,Squilibrio del Fulmine
2104428424,DMG Reduction Level 3,645b6f13813380705a2f74711c1626bf93632707c7584faa853fbf2b84885de4,Riduzione Danni Subiti Livello 3
2105929766,"When the Alpha takes Ice damage, it gains a small amount of Ice Debuff. Each stack of Ice Debuff increases the Alpha’s BREAK damage taken and BREAK Vulnerability. All Ice Debuff is removed once the BREAK state ends.",63c4a7571dca38e052e8a87c3f2bd09c25f1149346c37f45cf2b69568a8a72c1,"Quando l'Alpha subisce danni Ghiaccio, ottiene una piccola quantità di Malus Ghiaccio. Ogni accumulo di Malus Ghiaccio aumenta i danni BREAK subiti dall'Alpha e la sua Vulnerabilità BREAK. Tutto il Malus Ghiaccio viene rimosso al termine dello stato BREAK."
2107576490,"An egg containing extremely rare Prismana energy. Its shell shimmers with flowing light, and its life signs are exceptionally strong. It is guaranteed to hatch into a <style=Hint_BgL>Prismana Form</style> Aniimo, and using a Sparkling Cube on it may grant the <style=Hint_BgL>Shadow Sparkling</style> mutation.",87066f80bfc3629ebb19815d66c186ecc30a6170f72b0f190fd9bad4bfa40f74,Un uovo che racchiude rarissima energia Prismana. Una luce cangiante ne percorre il guscio e i suoi segnali vitali sono eccezionalmente intensi. Da questo uovo nascerà sicuramente un Aniimo in <style=Hint_BgL>Forma Prismana</style>; usare un Cubo Scintillante su di esso potrebbe conferirgli la mutazione <style=Hint_BgL>Scintillio d'Ombra</style>.
2113423483,"Put it on, and you can be a One-Punch Prawn too!",0209f439f029cc63168f349a936b743e98531905bb0e076e2e4761b6a6ce33e9,Indossalo e anche tu potrai diventare un Super Gambero che stende tutti con un pugno!
2114135222,"When the Aniimo’s HP is above <customRichText(calcData,buff,4004121,param0,1,%d)>%, basic attack speed increases by <customRichText(calcData,buff,4004121,param1,1,%d)>%, and REGEN speed increases by <customRichText(calcData,buff,4004121,param2,1,%d)>%.",88883adbc45b468092466bc9c9ca0482c342571626b945a2179b82fa4461dd3b,"Quando i PV dell'Aniimo sono superiori al <customRichText(calcData,buff,4004121,param0,1,%d)>%, la velocità dell'attacco base aumenta del <customRichText(calcData,buff,4004121,param1,1,%d)>% e la velocità di RIGEN aumenta del <customRichText(calcData,buff,4004121,param2,1,%d)>%."
2114324059,"<style=Hint_BgL>Temporary item. Usable only in this game; cannot be taken out during evacuation.</style>
Significantly increases defense against <style=Hint_BgL>targets on Beginner difficulty</style>.",401c877712c81cc5b756d817bc599926ef26b6ffce7d8e36bb4ab5f340aa1dc2,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso; non può essere portato fuori durante l'evacuazione.</style>
Aumenta notevolmente la difesa contro i <style=Hint_BgL>bersagli a difficoltà Principiante</style>."
2114420982,Butterfly Dream Forest History Log,2903ad5d7e739305df28b0f5c9b2e7c1d21cd83576f6c4070f9c714b7f798e35,Cronologia della Foresta dei Sogni della Farfalla
2114893529,Pact: Ferocious Fang,9c77bad86b81747415758ef0ade8e9d76a69b86c41ac769790f57e1d623f3d38,Patto: Zanna Feroce
2118348080,"<style=Hint_BgL>Temporary item. Usable only in this game. Cannot be taken out during extraction.</style>
An Attack Amplifier chip with the Lighting skill. Massively increases visibility in Lost Sanctums.",6c8536d82db6a8057d3a15005c5c9ee6764b0220d6dde1a2a65bbfcf39436bbd,"<style=Hint_BgL>Oggetto temporaneo utilizzabile solo nella partita in corso. Non può essere portato fuori durante l'estrazione.</style>
Un chip per Amplificatore d'Attacco dotato dell'abilità Illuminazione, che migliora notevolmente la visibilità nel Santuario Perduto."
